# real and imag parts of the whitening filter for caltech 40m detector
# data format:  f (Hz)  re(W(f)) im(W(f)) (both in units of rHz/strain)
#
3.252531e+01	-1.685810e+12	-5.172192e+11
3.282647e+01	-1.858399e+12	-6.227255e+11
3.312763e+01	-2.045579e+12	-7.408763e+11
3.342879e+01	-2.247336e+12	-8.720816e+11
3.372995e+01	-2.463614e+12	-1.016745e+12
3.403111e+01	-2.694330e+12	-1.175273e+12
3.433228e+01	-2.939368e+12	-1.348073e+12
3.463343e+01	-3.198564e+12	-1.535545e+12
3.493460e+01	-3.471731e+12	-1.738093e+12
3.523576e+01	-3.758630e+12	-1.956113e+12
3.553691e+01	-4.058995e+12	-2.190004e+12
3.583808e+01	-4.372515e+12	-2.440164e+12
3.613924e+01	-4.698832e+12	-2.706980e+12
3.644040e+01	-5.037555e+12	-2.990844e+12
3.674156e+01	-5.388251e+12	-3.292146e+12
3.704272e+01	-5.750428e+12	-3.611263e+12
3.734388e+01	-6.123571e+12	-3.948583e+12
3.764504e+01	-6.507098e+12	-4.304472e+12
3.794620e+01	-6.900394e+12	-4.679307e+12
3.824736e+01	-7.302797e+12	-5.073463e+12
3.854852e+01	-7.713584e+12	-5.487295e+12
3.884968e+01	-8.132252e+12	-5.921996e+12
3.915084e+01	-8.558920e+12	-6.380900e+12
3.945200e+01	-8.993800e+12	-6.867825e+12
3.975316e+01	-9.437125e+12	-7.386805e+12
4.005432e+01	-9.889149e+12	-7.942082e+12
4.035548e+01	-1.035011e+13	-8.538082e+12
4.065664e+01	-1.082030e+13	-9.179469e+12
4.095780e+01	-1.129998e+13	-9.871096e+12
4.125896e+01	-1.178945e+13	-1.061805e+13
4.156012e+01	-1.228902e+13	-1.142566e+13
4.186128e+01	-1.279901e+13	-1.229942e+13
4.216244e+01	-1.331975e+13	-1.324511e+13
4.246360e+01	-1.385159e+13	-1.426874e+13
4.276476e+01	-1.439489e+13	-1.537650e+13
4.306593e+01	-1.495004e+13	-1.657490e+13
4.336708e+01	-1.551741e+13	-1.787062e+13
4.366824e+01	-1.609742e+13	-1.927064e+13
4.396941e+01	-1.669049e+13	-2.078218e+13
4.427057e+01	-1.729706e+13	-2.241267e+13
4.457172e+01	-1.791757e+13	-2.416986e+13
4.487289e+01	-1.855246e+13	-2.606168e+13
4.517405e+01	-1.920082e+13	-2.809315e+13
4.547520e+01	-1.985992e+13	-3.026551e+13
4.577637e+01	-2.052680e+13	-3.257964e+13
4.607753e+01	-2.119829e+13	-3.503618e+13
4.637869e+01	-2.187109e+13	-3.763577e+13
4.667985e+01	-2.254173e+13	-4.037880e+13
4.698101e+01	-2.320655e+13	-4.326561e+13
4.728217e+01	-2.386174e+13	-4.629642e+13
4.758333e+01	-2.450332e+13	-4.947118e+13
4.788449e+01	-2.512712e+13	-5.278982e+13
4.818565e+01	-2.572879e+13	-5.625210e+13
4.848681e+01	-2.630381e+13	-5.985757e+13
4.878797e+01	-2.684746e+13	-6.360567e+13
4.908913e+01	-2.735486e+13	-6.749573e+13
4.939029e+01	-2.782090e+13	-7.152680e+13
4.969145e+01	-2.824032e+13	-7.569793e+13
4.999261e+01	-2.860763e+13	-8.000780e+13
5.029377e+01	-2.891717e+13	-8.445510e+13
5.059493e+01	-2.916305e+13	-8.903833e+13
5.089609e+01	-2.933921e+13	-9.375568e+13
5.119725e+01	-2.943923e+13	-9.860600e+13
5.149841e+01	-2.945459e+13	-1.035964e+14
5.179957e+01	-2.937526e+13	-1.087397e+14
5.210073e+01	-2.919079e+13	-1.140496e+14
5.240189e+01	-2.889039e+13	-1.195400e+14
5.270305e+01	-2.846285e+13	-1.252258e+14
5.300422e+01	-2.789662e+13	-1.311220e+14
5.330537e+01	-2.717975e+13	-1.372444e+14
5.360653e+01	-2.629988e+13	-1.436091e+14
5.390770e+01	-2.524425e+13	-1.502332e+14
5.420885e+01	-2.399975e+13	-1.571339e+14
5.451001e+01	-2.255282e+13	-1.643291e+14
5.481118e+01	-2.088946e+13	-1.718377e+14
5.511234e+01	-1.899533e+13	-1.796784e+14
5.541350e+01	-1.685560e+13	-1.878714e+14
5.571466e+01	-1.445508e+13	-1.964366e+14
5.601582e+01	-1.177809e+13	-2.053952e+14
5.631698e+01	-8.808506e+12	-2.147689e+14
5.661814e+01	-5.529862e+12	-2.245795e+14
5.691930e+01	-1.925142e+12	-2.348502e+14
5.722046e+01	2.023131e+12	-2.456043e+14
5.752162e+01	6.331975e+12	-2.568618e+14
5.782278e+01	1.101479e+13	-2.686201e+14
5.812394e+01	1.608387e+13	-2.808688e+14
5.842510e+01	2.155146e+13	-2.935960e+14
5.872626e+01	2.743032e+13	-3.067898e+14
5.902742e+01	3.373311e+13	-3.204368e+14
5.932858e+01	4.047291e+13	-3.345232e+14
5.962974e+01	4.766305e+13	-3.490343e+14
5.993090e+01	5.531677e+13	-3.639543e+14
6.023206e+01	6.344776e+13	-3.792664e+14
6.053322e+01	7.207004e+13	-3.949538e+14
6.083438e+01	8.119741e+13	-4.109977e+14
6.113554e+01	9.084437e+13	-4.273792e+14
6.143670e+01	1.010252e+14	-4.440778e+14
6.173786e+01	1.117547e+14	-4.610728e+14
6.203902e+01	1.230479e+14	-4.783421e+14
6.234018e+01	1.349197e+14	-4.958625e+14
6.264134e+01	1.473856e+14	-5.136104e+14
6.294250e+01	1.604614e+14	-5.315610e+14
6.324366e+01	1.741624e+14	-5.496879e+14
6.354482e+01	1.885050e+14	-5.679646e+14
6.384599e+01	2.035136e+14	-5.863732e+14
6.414715e+01	2.192340e+14	-6.049206e+14
6.444830e+01	2.357165e+14	-6.236178e+14
6.474947e+01	2.530139e+14	-6.424774e+14
6.505063e+01	2.711795e+14	-6.615114e+14
6.535178e+01	2.902677e+14	-6.807321e+14
6.565295e+01	3.103362e+14	-7.001540e+14
6.595411e+01	3.314427e+14	-7.197902e+14
6.625526e+01	3.536463e+14	-7.396547e+14
6.655643e+01	3.770093e+14	-7.597630e+14
6.685759e+01	4.015941e+14	-7.801304e+14
6.715874e+01	4.274643e+14	-8.007718e+14
6.745991e+01	4.546875e+14	-8.217048e+14
6.776107e+01	4.833306e+14	-8.429457e+14
6.806223e+01	5.134621e+14	-8.645116e+14
6.836339e+01	5.451545e+14	-8.864213e+14
6.866455e+01	5.784799e+14	-9.086929e+14
6.896571e+01	6.135125e+14	-9.313453e+14
6.926687e+01	6.503274e+14	-9.543977e+14
6.956803e+01	6.890043e+14	-9.778714e+14
6.986919e+01	7.296209e+14	-1.001786e+15
7.017035e+01	7.722217e+14	-1.026126e+15
7.047151e+01	8.168085e+14	-1.050836e+15
7.077267e+01	8.633764e+14	-1.075849e+15
7.107383e+01	9.119185e+14	-1.101098e+15
7.137499e+01	9.624307e+14	-1.126516e+15
7.167616e+01	1.014904e+15	-1.152032e+15
7.197731e+01	1.069328e+15	-1.177569e+15
7.227847e+01	1.125695e+15	-1.203055e+15
7.257964e+01	1.183993e+15	-1.228409e+15
7.288079e+01	1.244207e+15	-1.253550e+15
7.318195e+01	1.306326e+15	-1.278397e+15
7.348312e+01	1.370333e+15	-1.302862e+15
7.378427e+01	1.436211e+15	-1.326857e+15
7.408543e+01	1.503944e+15	-1.350291e+15
7.438660e+01	1.573512e+15	-1.373072e+15
