# noise power spectrum for advanced LIGO detectors
# data format:  f (Hz)  sqrt(P(f)) (strain/rHz)
#
0.000000   3.3451945261201e-12
0.100000   3.3451945261201e-12
0.200000   3.3451945261201e-12
0.300000   3.3451945261201e-12
0.400000   3.3451945261201e-12
0.500000   3.3451945261201e-12
0.600000   3.3451945261201e-12
0.700000   3.3451945261201e-12
0.800000   3.3451945261201e-12
0.900000   3.3451945261201e-12
1.000000   3.3451945261201e-12
1.010000   2.3517684911343e-12
1.020000   1.7818544831667e-12
1.030000   1.4232450185419e-12
1.040000   1.1796939187871e-12
1.050000   1.0045603699760e-12
1.060000   8.7308921249194e-13
1.070000   7.7107255032878e-13
1.080000   6.8982168966919e-13
1.090000   6.2374260230289e-13
1.100000   5.6907874998643e-13
1.110000   5.2321764014368e-13
1.120000   4.8428854783749e-13
1.130000   4.5091795276321e-13
1.140000   4.2207564991886e-13
1.150000   3.9697473905409e-13
1.160000   3.7500441427441e-13
1.170000   3.5568409641169e-13
1.180000   3.3863114472856e-13
1.190000   3.2353777194486e-13
1.200000   3.1015437886260e-13
1.210000   2.9827718618385e-13
1.220000   2.8773904176692e-13
1.240000   2.7840235344191e-13
1.250000   2.7015403866258e-13
1.260000   2.6290130451717e-13
1.270000   2.5656861362493e-13
1.280000   2.5109547482544e-13
1.290000   2.4643462699088e-13
1.310000   2.4255093008351e-13
1.320000   2.3942046402831e-13
1.330000   2.3703028869779e-13
1.340000   2.3537837009731e-13
1.360000   2.3447414827311e-13
1.370000   2.3433935020461e-13
1.380000   2.3500952536934e-13
1.390000   2.3653613551679e-13
1.410000   2.3898965742912e-13
1.420000   2.4246390136054e-13
1.430000   2.4708192380037e-13
1.450000   2.5300440843124e-13
1.460000   2.6044152098518e-13
1.470000   2.6966991603805e-13
1.490000   2.8105781024862e-13
1.500000   2.9510251148040e-13
1.510000   3.1248831968180e-13
1.530000   3.3417880865207e-13
1.540000   3.6156909561890e-13
1.560000   3.9674760752690e-13
1.570000   4.4296912270403e-13
1.580000   5.0555555777116e-13
1.600000   5.9371208501696e-13
1.610000   7.2435000183146e-13
1.630000   9.2975302229899e-13
1.640000   1.2630474087401e-12
1.660000   1.6850485656428e-12
1.670000   1.6507507986787e-12
1.690000   1.1934193767489e-12
1.710000   8.4999573843979e-13
1.720000   6.4102689191807e-13
1.740000   5.0871090157572e-13
1.750000   4.1955411829943e-13
1.770000   3.5625029408664e-13
1.790000   3.0943970158148e-13
1.800000   2.7373242693445e-13
1.820000   2.4584257582960e-13
1.840000   2.2366846754821e-13
1.850000   2.0581213547166e-13
1.870000   1.9131399433261e-13
1.890000   1.7949945126674e-13
1.910000   1.6988650716224e-13
1.920000   1.6212839274458e-13
1.940000   1.5597739069140e-13
1.960000   1.5126177566232e-13
1.980000   1.4787183998555e-13
2.000000   1.4575236350029e-13
2.010000   1.4490061355508e-13
2.030000   1.4536980012746e-13
2.050000   1.4727894616841e-13
2.070000   1.5083192923233e-13
2.090000   1.5635034292071e-13
2.110000   1.6433019457340e-13
2.130000   1.7554066406131e-13
2.150000   1.9120310600616e-13
2.170000   2.1332875472401e-13
2.190000   2.4538425463093e-13
2.210000   2.9361148785203e-13
2.230000   3.6917389697187e-13
2.250000   4.8659156368220e-13
2.270000   6.1410252204142e-13
2.290000   5.7505486715098e-13
2.310000   4.1971147045075e-13
2.330000   3.0351572612490e-13
2.360000   2.3137484673057e-13
2.380000   1.8535394508398e-13
2.400000   1.5449517818934e-13
2.420000   1.3294565513307e-13
2.440000   1.1748787297909e-13
2.470000   1.0626900948970e-13
2.490000   9.8185539988767e-14
2.510000   9.2578442663010e-14
2.540000   8.9080515690227e-14
2.560000   8.7546704187420e-14
2.580000   8.8040401471418e-14
2.610000   9.0874344427365e-14
2.630000   9.6729447335427e-14
2.650000   1.0691224714673e-13
2.680000   1.2384348115009e-13
2.700000   1.5151962696044e-13
2.730000   1.9136054585288e-13
2.750000   2.1262881110224e-13
2.780000   1.7166948047681e-13
2.810000   1.2133391705727e-13
2.830000   8.8731072085256e-14
2.860000   6.9010090376626e-14
2.880000   5.6840938694232e-14
2.910000   4.9339739803240e-14
2.940000   4.5095390486205e-14
2.960000   4.3542186783897e-14
2.990000   4.4634771462749e-14
3.020000   4.8012771706097e-14
3.050000   4.8522620856478e-14
3.080000   3.6616479356682e-14
3.100000   2.2452907590850e-14
3.130000   1.3764005759336e-14
3.160000   8.8718347963398e-15
3.190000   5.9907747848040e-15
3.220000   4.1963986358976e-15
3.250000   3.0246480783885e-15
3.280000   2.2299699071013e-15
3.310000   1.6744616601595e-15
3.340000   1.2764936500878e-15
