# freq (HZ)       sqrt S(f) strain/sqrt(Hz)
1.000000e+00	1.322117e-12
1.018591e+00	1.260956e-12
1.037528e+00	1.196575e-12
1.056818e+00	1.129848e-12
1.076465e+00	1.061622e-12
1.096478e+00	9.927502e-13
1.116863e+00	9.240384e-13
1.137627e+00	8.562291e-13
1.158777e+00	7.899871e-13
1.180321e+00	7.258886e-13
1.202264e+00	6.644465e-13
1.224616e+00	6.060242e-13
1.247384e+00	5.509345e-13
1.270574e+00	4.993442e-13
1.294196e+00	4.513672e-13
1.318257e+00	4.070427e-13
1.342765e+00	3.663026e-13
1.367729e+00	3.290486e-13
1.393157e+00	2.951481e-13
1.419058e+00	2.644235e-13
1.445440e+00	2.366628e-13
1.472313e+00	2.116655e-13
1.499685e+00	1.892126e-13
1.527566e+00	1.690869e-13
1.555966e+00	1.510811e-13
1.584893e+00	1.349957e-13
1.614359e+00	1.206369e-13
1.644372e+00	1.078351e-13
1.674943e+00	9.642286e-14
1.706082e+00	8.625415e-14
1.737801e+00	7.719159e-14
1.770109e+00	6.911463e-14
1.803018e+00	6.191131e-14
1.836538e+00	5.548301e-14
1.870682e+00	4.974392e-14
1.905461e+00	4.461285e-14
1.940886e+00	4.002119e-14
1.976970e+00	3.590790e-14
2.013724e+00	3.221662e-14
2.051162e+00	2.890081e-14
2.089296e+00	2.591731e-14
2.128139e+00	2.322951e-14
2.167704e+00	2.080415e-14
2.208005e+00	1.861401e-14
2.249055e+00	1.663413e-14
2.290868e+00	1.484328e-14
2.333458e+00	1.322300e-14
2.376840e+00	1.175736e-14
2.421029e+00	1.043302e-14
2.466039e+00	9.237618e-15
2.511886e+00	8.160561e-15
2.558586e+00	7.192502e-15
2.606154e+00	6.324410e-15
2.654606e+00	5.548429e-15
2.703958e+00	4.857021e-15
2.754229e+00	4.242873e-15
2.805434e+00	3.699048e-15
2.857591e+00	3.218993e-15
2.910717e+00	2.796598e-15
2.964831e+00	2.425884e-15
3.019952e+00	2.101358e-15
3.076097e+00	1.817858e-15
3.133286e+00	1.570833e-15
3.191538e+00	1.355939e-15
3.250873e+00	1.169446e-15
3.311311e+00	1.007906e-15
3.372873e+00	8.683404e-16
3.435579e+00	7.481178e-16
3.499452e+00	6.449410e-16
3.564511e+00	5.568138e-16
3.630781e+00	4.819922e-16
3.698282e+00	4.189865e-16
3.767038e+00	3.664376e-16
3.837072e+00	3.231395e-16
3.908409e+00	2.879785e-16
3.981072e+00	2.598663e-16
4.055085e+00	2.377607e-16
4.130475e+00	2.206378e-16
4.207266e+00	2.075200e-16
4.285485e+00	1.975150e-16
4.365158e+00	1.898454e-16
4.446313e+00	1.838485e-16
4.528976e+00	1.790111e-16
4.613176e+00	1.749323e-16
4.698941e+00	1.713089e-16
4.786301e+00	1.679307e-16
4.875285e+00	1.646569e-16
4.965923e+00	1.613950e-16
5.058247e+00	1.580920e-16
5.152286e+00	1.547284e-16
5.248075e+00	1.512969e-16
5.345644e+00	1.478189e-16
5.445027e+00	1.443178e-16
5.546257e+00	1.408251e-16
5.649370e+00	1.373789e-16
5.754399e+00	1.340109e-16
5.861382e+00	1.307555e-16
5.970353e+00	1.276468e-16
6.081350e+00	1.247068e-16
6.194411e+00	1.219663e-16
6.309573e+00	1.194428e-16
6.426877e+00	1.171548e-16
6.546362e+00	1.151277e-16
6.668068e+00	1.133783e-16
6.792036e+00	1.119309e-16
6.918310e+00	1.108179e-16
7.046931e+00	1.100779e-16
7.177943e+00	1.097716e-16
7.311391e+00	1.099765e-16
7.447320e+00	1.107975e-16
7.585776e+00	1.123958e-16
7.726806e+00	1.149926e-16
7.870458e+00	1.189159e-16
8.016781e+00	1.246666e-16
8.165824e+00	1.330240e-16
8.317638e+00	1.452847e-16
