 2 1
 0.506011380107161055E-01 (0.306732565829763780E-06,0.136775616423882483E-03)
 0.509702269193364824E-01 (0.319591831176415936E-06,0.139788504007956149E-03)
 0.513393158279568593E-01 (0.332889388517749010E-06,0.142845280680055050E-03)
 0.517084047365772431E-01 (0.346636771003513147E-06,0.145946262799565273E-03)
 0.520774936451976200E-01 (0.360845698432383602E-06,0.149091766704367433E-03)
 0.524465825538179969E-01 (0.375528171090777379E-06,0.152282108791241779E-03)
 0.528156714624383739E-01 (0.390696322402330191E-06,0.155517605340064731E-03)
 0.531847603710587577E-01 (0.406362549775215911E-06,0.158798572659077283E-03)
 0.535538492796791346E-01 (0.422539581039202153E-06,0.162125326304842383E-03)
 0.539229381882995115E-01 (0.439240125336253536E-06,0.165498183579196610E-03)
 0.542920270969198884E-01 (0.456477242184285434E-06,0.168917460764041785E-03)
 0.546611160055402723E-01 (0.474264220771763874E-06,0.172383474098851018E-03)
 0.550302049141606492E-01 (0.492614672134625215E-06,0.175896538841679404E-03)
 0.553992938227810261E-01 (0.511542339333709754E-06,0.179456972214857215E-03)
 0.557683827314014030E-01 (0.531061215099648350E-06,0.183065089960821449E-03)
 0.561374716400217799E-01 (0.551185543000896247E-06,0.186721208247016246E-03)
 0.565065605486421638E-01 (0.571929700848123751E-06,0.190425644303125074E-03)
 0.568756494572625407E-01 (0.593308554006757423E-06,0.194178712302947213E-03)
 0.572447383658829245E-01 (0.615337024302839485E-06,0.197980729350416459E-03)
 0.576138272745033014E-01 (0.638030110334640197E-06,0.201832011756493933E-03)
 0.579829161831236783E-01 (0.661403701485505321E-06,0.205732875184637301E-03)
 0.583520050917440553E-01 (0.685473290457725308E-06,0.209683635959414638E-03)
 0.587210940003644322E-01 (0.710254855526987404E-06,0.213684610162664002E-03)
 0.590901829089848091E-01 (0.735764645768648605E-06,0.217736113485764708E-03)
 0.594592718176051860E-01 (0.762019192774379250E-06,0.221838462168383424E-03)
 0.598283607262255698E-01 (0.789035143518556098E-06,0.225991972518311635E-03)
 0.601974496348459537E-01 (0.816829515823477256E-06,0.230196960932952408E-03)
 0.605665385434663306E-01 (0.845419562349827263E-06,0.234453743470214320E-03)
 0.609356274520867075E-01 (0.874822981014825414E-06,0.238762635153554374E-03)
 0.613047163607070844E-01 (0.905057480629993298E-06,0.243123952165877404E-03)
 0.616738052693274613E-01 (0.936141210886259690E-06,0.247538011299916027E-03)
 0.620428941779478452E-01 (0.968092529463396900E-06,0.252005127976623355E-03)
 0.624119830865682221E-01 (0.100093009545008052E-05,0.256525618153555538E-03)
 0.627810719951886059E-01 (0.103467268255092360E-05,0.261099799294884716E-03)
 0.631501609038089828E-01 (0.106933972629784704E-05,0.265727984512128504E-03)
 0.635192498124293597E-01 (0.110495063547903629E-05,0.270410491255213600E-03)
 0.638883387210497367E-01 (0.114152493225682761E-05,0.275147635679464308E-03)
 0.642574276296701136E-01 (0.117908325636254842E-05,0.279939733022806995E-03)
 0.646265165382904905E-01 (0.121764567373274870E-05,0.284787099574599267E-03)
 0.649956054469108674E-01 (0.125723284591501394E-05,0.289690051241169239E-03)
 0.653646943555312443E-01 (0.129786573724752336E-05,0.294648903932602003E-03)
 0.657337832641516351E-01 (0.133956560441981347E-05,0.299663973553974451E-03)
 0.661028721727720120E-01 (0.138235400863023076E-05,0.304735575999682564E-03)
 0.664719610813923889E-01 (0.142625283051206466E-05,0.309864027131319408E-03)
 0.668410499900127658E-01 (0.147128421858413481E-05,0.315049642878573210E-03)
 0.672101388986331427E-01 (0.151747068304776285E-05,0.320292739066520022E-03)
 0.675792278072535196E-01 (0.156483499544613758E-05,0.325593631611560198E-03)
 0.679483167158738965E-01 (0.161340020928939188E-05,0.330952636305623831E-03)
 0.683174056244942873E-01 (0.166318989988785709E-05,0.336370069193103890E-03)
 0.686864945331146642E-01 (0.171422770341528019E-05,0.341846245987913666E-03)
 0.690555834417350412E-01 (0.176653768117940999E-05,0.347381482608299528E-03)
 0.694246723503554181E-01 (0.182014422447697321E-05,0.352976094904018200E-03)
 0.697937612589757950E-01 (0.187507204471585346E-05,0.358630398743020942E-03)
 0.701628501675961719E-01 (0.193134620260376311E-05,0.364344709947858050E-03)
 0.705319390762165488E-01 (0.198899207840107327E-05,0.370119344377674352E-03)
 0.709010279848369396E-01 (0.204803531329952801E-05,0.375954617936484221E-03)
 0.712701168934573026E-01 (0.210850260181645275E-05,0.381850844660459724E-03)
 0.716392058020776934E-01 (0.217041924094348874E-05,0.387808343842674938E-03)
 0.720082947106980703E-01 (0.223381241591413780E-05,0.393827429703396531E-03)
 0.723773836193184472E-01 (0.229870922128911310E-05,0.399908418100867384E-03)
 0.727464725279388241E-01 (0.236513699418217536E-05,0.406051624893561693E-03)
 0.731155614365592010E-01 (0.243312349179954259E-05,0.412257367019366959E-03)
 0.734846503451795918E-01 (0.250269687365566552E-05,0.418525958098014278E-03)
 0.738537392537999549E-01 (0.257388562172425115E-05,0.424857715212020848E-03)
 0.742228281624203456E-01 (0.264671855726223661E-05,0.431252954197619055E-03)
 0.745919170710407226E-01 (0.272122507290171548E-05,0.437711989750305880E-03)
 0.749610059796610995E-01 (0.279743433569190631E-05,0.444235139119118425E-03)
 0.753300948882814764E-01 (0.287537626574239750E-05,0.450822718853609316E-03)
 0.756991837969018533E-01 (0.295508119257217525E-05,0.457475044008706828E-03)
 0.760682727055222302E-01 (0.303657920788486984E-05,0.464192433881628207E-03)
 0.764373616141426071E-01 (0.311990238550963267E-05,0.470975197606699663E-03)
 0.768064505227629979E-01 (0.320508153817727783E-05,0.477823654130204317E-03)
 0.771755394313833609E-01 (0.329214841160919982E-05,0.484738120041880319E-03)
 0.775446283400037517E-01 (0.338113512291677578E-05,0.491718910922919923E-03)
 0.779137172486241286E-01 (0.347207415517183474E-05,0.498766342722115974E-03)
 0.782828061572445055E-01 (0.356499838816729900E-05,0.505880731384179458E-03)
 0.786518950658648824E-01 (0.365994110252902048E-05,0.513062392829775654E-03)
 0.790209839744852593E-01 (0.375693592499066714E-05,0.520311643062699959E-03)
 0.793900728831056363E-01 (0.385601687298477767E-05,0.527628798098827949E-03)
 0.797591617917260132E-01 (0.395721841699335184E-05,0.535014173840442581E-03)
 0.801282507003464040E-01 (0.406057526029972363E-05,0.542468086606775948E-03)
 0.804973396089667809E-01 (0.416612281024512134E-05,0.549990851857990815E-03)
 0.808664285175871578E-01 (0.427389689001413974E-05,0.557582783086131356E-03)
 0.812355174262075486E-01 (0.438393284266199774E-05,0.565244200972331886E-03)
 0.816046063348279116E-01 (0.449626749534722589E-05,0.572975421030393148E-03)
 0.819736952434483024E-01 (0.461093765993119552E-05,0.580776757880129609E-03)
 0.823427841520686654E-01 (0.472798052616863851E-05,0.588648527811950714E-03)
 0.827118730606890562E-01 (0.484743378510657920E-05,0.596591046728057019E-03)
 0.830809619693094331E-01 (0.496933547097597776E-05,0.604604630876528874E-03)
 0.834500508779298100E-01 (0.509372374586065672E-05,0.612689599788719262E-03)
 0.838191397865501869E-01 (0.522063799556388711E-05,0.620846263075748887E-03)
 0.841882286951705638E-01 (0.535011734268238101E-05,0.629074940048943067E-03)
 0.845573176037909546E-01 (0.548220150536761024E-05,0.637375946948929347E-03)
 0.849264065124113177E-01 (0.561693067572120361E-05,0.645749599987186060E-03)
 0.852954954210317084E-01 (0.575434464384104142E-05,0.654196216185201911E-03)
 0.856645843296520715E-01 (0.589448601457478675E-05,0.662716110049836908E-03)
 0.860336732382724623E-01 (0.603739534151239981E-05,0.671309598829453505E-03)
 0.864027621468928392E-01 (0.618311456352532277E-05,0.679976998757372809E-03)
 0.867718510555132161E-01 (0.633168600597715821E-05,0.688718626146357258E-03)
 0.871409399641335930E-01 (0.648315243129226359E-05,0.697534797336291914E-03)
 0.875100288727539699E-01 (0.663755703992357709E-05,0.706425828684285146E-03)
 0.878791177813743607E-01 (0.679494345544234742E-05,0.715392036609261870E-03)
 0.882482066899947237E-01 (0.695535581511151851E-05,0.724433737437583459E-03)
 0.886172955986151145E-01 (0.711883864424818608E-05,0.733551247630214115E-03)
 0.889863845072354775E-01 (0.728543692816536695E-05,0.742744883660059014E-03)
 0.893554734158558683E-01 (0.745519609190630970E-05,0.752014962060685525E-03)
 0.897245623244762452E-01 (0.762816210126198447E-05,0.761361799217959070E-03)
 0.900936512330966222E-01 (0.780438128453916067E-05,0.770785711737709853E-03)
 0.904627401417169991E-01 (0.798390044928859445E-05,0.780287016222936465E-03)
 0.908318290503373760E-01 (0.816676675603742572E-05,0.789866029068255686E-03)
 0.912009179589577668E-01 (0.835302831590098282E-05,0.799523067315053388E-03)
 0.915700068675781298E-01 (0.854273312506379360E-05,0.809258447253055754E-03)
 0.919390957761985206E-01 (0.873592985356036084E-05,0.819072485756122941E-03)
 0.923081846848188975E-01 (0.893266773252383343E-05,0.828965499354841523E-03)
 0.926772735934392744E-01 (0.913299633895603222E-05,0.838937804987825633E-03)
 0.930463625020596652E-01 (0.933696587046933566E-05,0.848989719272428157E-03)
 0.934154514106800282E-01 (0.954462684542289976E-05,0.859121559199397633E-03)
 0.937845403193004190E-01 (0.975603044964223232E-05,0.869333641409600474E-03)
 0.941536292279207959E-01 (0.997122819518509388E-05,0.879626282906139593E-03)
 0.945227181365411728E-01 (0.101902721301739712E-04,0.889999800646759545E-03)
 0.948918070451615497E-01 (0.104132148288722479E-04,0.900454511439730703E-03)
 0.952608959537819266E-01 (0.106401106311896915E-04,0.910990728206934508E-03)
 0.956299848624023036E-01 (0.108710106701388377E-04,0.921608776067141190E-03)
 0.959990737710226805E-01 (0.111059701063431041E-04,0.932308968114280764E-03)
 0.963681626796430713E-01 (0.113450434408298168E-04,0.943091621519820595E-03)
 0.967372515882634343E-01 (0.115882857416039399E-04,0.953957053353123962E-03)
 0.971063404968838251E-01 (0.118357525247705547E-04,0.964905580860565435E-03)
 0.974754294055042020E-01 (0.120874998430663560E-04,0.975937521130426536E-03)
 0.978445183141245789E-01 (0.123435842779047450E-04,0.987053194339687677E-03)
 0.982136072227449558E-01 (0.126040627448683948E-04,0.998252911908703751E-03)
 0.985826961313653327E-01 (0.128689929955549464E-04,0.100953699435726591E-02)
 0.989517850399857096E-01 (0.131384332271245594E-04,0.102090575895471755E-02)
 0.993208739486060865E-01 (0.134124419059296970E-04,0.103235952325738843E-02)
 0.996899628572264773E-01 (0.136910782768266623E-04,0.104389860389958499E-02)
 0.100059051765846840 (0.139744025569704109E-04,0.105552331701442583E-02)
 0.100428140674467231 (0.142624740224420227E-04,0.106723398282734046E-02)
 0.100797229583087608 (0.145553535675366820E-04,0.107903092039432187E-02)
 0.101166318491707985 (0.148531025585347136E-04,0.109091444541764885E-02)
 0.101535407400328362 (0.151557827781941906E-04,0.110288487562741925E-02)
 0.101904496308948739 (0.154634566106337545E-04,0.111494252863486121E-02)
 0.102273585217569130 (0.157761865204341917E-04,0.112708772472108168E-02)
 0.102642674126189493 (0.160940356949036932E-04,0.113932078313682176E-02)
 0.103011763034809883 (0.164170695430657629E-04,0.115164201198759888E-02)
 0.103380851943430246 (0.167453516450736754E-04,0.116405173524910459E-02)
 0.103749940852050637 (0.170789470343142147E-04,0.117655027093835113E-02)
 0.104119029760671028 (0.174179212985134575E-04,0.118913793712749111E-02)
 0.104488118669291391 (0.177623401004221667E-04,0.120181505258810288E-02)
 0.104857207577911782 (0.181122711858355592E-04,0.121458193411310691E-02)
 0.105226296486532145 (0.184677811305416593E-04,0.122743890072753376E-02)
 0.105595385395152536 (0.188289378095601790E-04,0.124038627064855999E-02)
 0.105964474303772899 (0.191958096000975115E-04,0.125342436221652300E-02)
 0.106333563212393289 (0.195684654363025359E-04,0.126655349383475750E-02)
 0.106702652121013680 (0.199469748180445452E-04,0.127977398396869895E-02)
 0.107071741029634043 (0.203314078125766861E-04,0.129308615113660772E-02)
 0.107440829938254434 (0.207218350457022737E-04,0.130649031392351283E-02)
 0.107809918846874797 (0.211183276935790252E-04,0.131998679064964210E-02)
 0.108179007755495188 (0.215209576336935254E-04,0.133357590065644746E-02)
 0.108548096664115551 (0.219297978227685329E-04,0.134725795616831090E-02)
 0.108917185572735942 (0.223449199612015185E-04,0.136103328817065942E-02)
 0.109286274481356305 (0.227663981244910316E-04,0.137490220967947203E-02)
 0.109655363389976696 (0.231943064988278083E-04,0.138886503951376680E-02)
 0.110024452298597086 (0.236287195917279961E-04,0.140292209471385722E-02)
 0.110393541207217449 (0.240697129725237689E-04,0.141707369911971094E-02)
 0.110762630115837840 (0.245173624692834386E-04,0.143132016871549820E-02)
 0.111131719024458203 (0.249717444436362883E-04,0.144566182336186848E-02)
 0.111500807933078594 (0.254329360845630703E-04,0.146009898175217668E-02)
 0.111869896841698957 (0.259010149600413622E-04,0.147463196372292905E-02)
 0.112238985750319348 (0.263760594447797731E-04,0.148926108831263669E-02)
 0.112608074658939711 (0.268581476973306631E-04,0.150398668362541291E-02)
 0.112977163567560102 (0.273473603235219022E-04,0.151880905290593298E-02)
 0.113346252476180492 (0.278437768211911277E-04,0.153372852287561720E-02)
 0.113715341384800855 (0.283474780520280051E-04,0.154874541517453735E-02)
 0.114084430293421246 (0.288585451683809423E-04,0.156386004875534246E-02)
 0.114453519202041609 (0.293770602580747108E-04,0.157907274315497088E-02)
 0.114822608110662000 (0.299031058902479774E-04,0.159438381845189545E-02)
 0.115191697019282363 (0.304367632576525200E-04,0.160979359668391667E-02)
 0.115560785927902754 (0.309781197997185400E-04,0.162530239381679029E-02)
 0.115929874836523117 (0.315272581275637622E-04,0.164091053212326362E-02)
 0.116298963745143508 (0.320842632201016596E-04,0.165661833185988473E-02)
 0.116668052653763898 (0.326492207622783431E-04,0.167242611333603291E-02)
 0.117037141562384261 (0.332222170517112412E-04,0.168833419695618671E-02)
 0.117406230471004652 (0.338033390124062227E-04,0.170434290321057184E-02)
 0.117775319379625015 (0.343926742027980673E-04,0.172045255267223992E-02)
 0.118144408288245406 (0.349903108254971990E-04,0.173666346600066649E-02)
 0.118513497196865769 (0.355963377090540902E-04,0.175297596392623455E-02)
 0.118882586105486160 (0.362108443229412546E-04,0.176939036728035394E-02)
 0.119251675014106523 (0.368339207607429510E-04,0.178590699702511208E-02)
 0.119620763922726914 (0.374656578463728089E-04,0.180252617404755029E-02)
 0.119989852831347305 (0.381061470059844228E-04,0.181924821940998549E-02)
 0.120358941739967668 (0.387554802725346910E-04,0.183607345434301798E-02)
 0.120728030648588058 (0.394137503631866623E-04,0.185300220010656594E-02)
 0.121097119557208449 (0.400810506279827950E-04,0.187003477810621078E-02)
 0.121466208465828812 (0.407574751206144379E-04,0.188717150973460954E-02)
 0.121835297374449203 (0.414431185950852931E-04,0.190441271639591098E-02)
 0.122204386283069566 (0.421380763549483468E-04,0.192175871981390550E-02)
 0.122573475191689957 (0.428424444027479393E-04,0.193920984173673143E-02)
 0.122942564100310348 (0.435563194082715953E-04,0.195676640401160626E-02)
 0.123311653008930711 (0.442797988147172617E-04,0.197442872835066827E-02)
 0.123680741917551101 (0.450129800888335251E-04,0.199219713658321460E-02)
 0.124049830826171464 (0.457559630214536022E-04,0.201007195172829296E-02)
 0.124418919734791855 (0.465088463489645470E-04,0.202805349513406757E-02)
 0.124788008643412218 (0.472717301440439891E-04,0.204614208927647633E-02)
 0.125157097552032609 (0.480447150880816741E-04,0.206433805676895952E-02)
 0.125526186460652972 (0.488279040720784226E-04,0.208264171532455402E-02)
 0.125895275369273363 (0.496213964567230532E-04,0.210105339652885172E-02)
 0.126264364277893754 (0.504252963615521127E-04,0.211957341866145709E-02)
 0.126633453186514117 (0.512397072561005294E-04,0.213820210452312981E-02)
 0.127002542095134507 (0.520647332650111373E-04,0.215693977715138239E-02)
 0.127371631003754870 (0.529004793004518516E-04,0.217578675934535079E-02)
 0.127740719912375261 (0.537470509130208752E-04,0.219474337421603737E-02)
 0.128109808820995624 (0.546045543337047602E-04,0.221380994505492945E-02)
 0.128478897729616015 (0.554730965072262376E-04,0.223298679519213367E-02)
 0.128847986638236378 (0.563527850805292646E-04,0.225227424806631648E-02)
 0.129217075546856769 (0.572437283660481397E-04,0.227167262733215169E-02)
 0.129586164455477160 (0.581460354709776721E-04,0.229118225650646028E-02)
 0.129955253364097523 (0.590598162009730039E-04,0.231080345925765464E-02)
 0.130324342272717913 (0.599851809775104868E-04,0.233053655959982635E-02)
 0.130693431181338277 (0.609222395401997523E-04,0.235038188847163949E-02)
 0.131062520089958667 (0.618711066969347527E-04,0.237033975609635909E-02)
 0.131431608998579030 (0.628318936075602716E-04,0.239041049364439135E-02)
 0.131800697907199421 (0.638047135325353718E-04,0.241059442562215542E-02)
 0.132169786815819784 (0.647896807038803399E-04,0.243089187611635364E-02)
 0.132538875724440175 (0.657869098303303349E-04,0.245130316985274575E-02)
 0.132907964633060566 (0.667965163972748512E-04,0.247182863157279463E-02)
 0.133277053541680929 (0.678186171679343188E-04,0.249246856775966509E-02)
 0.133646142450301320 (0.688533280819208154E-04,0.251322333976101205E-02)
 0.134015231358921683 (0.699007673202370718E-04,0.253409325455855551E-02)
 0.134384320267542073 (0.709610526018356345E-04,0.255507864274938335E-02)
 0.134753409176162436 (0.720343045582121544E-04,0.257617981872821245E-02)
 0.135122498084782827 (0.731206423182587394E-04,0.259739711343534010E-02)
 0.135491586993403190 (0.742201864566978777E-04,0.261873085256728597E-02)
 0.135860675902023581 (0.753330585451745594E-04,0.264018136146066491E-02)
 0.136229764810643972 (0.764593802300245976E-04,0.266174896186954259E-02)
 0.136598853719264335 (0.775992750293437141E-04,0.268343398955417844E-02)
 0.136967942627884726 (0.787528664305893917E-04,0.270523676408655810E-02)
 0.137337031536505089 (0.799202786452592309E-04,0.272715761271398851E-02)
 0.137706120445125479 (0.811016367971721441E-04,0.274919686179784292E-02)
 0.138075209353745842 (0.822970668959431458E-04,0.277135483704589805E-02)
 0.138444298262366233 (0.835066954699075441E-04,0.279363186566370172E-02)
 0.138813387170986596 (0.847306499109595865E-04,0.281602827442738440E-02)
 0.139182476079606987 (0.859690576679791326E-04,0.283854440495049298E-02)
 0.139551564988227378 (0.872220489588405347E-04,0.286118055499804498E-02)
 0.139920653896847741 (0.884897528918196345E-04,0.288393706591004613E-02)
 0.140289742805468132 (0.897722997833691428E-04,0.290681426545004885E-02)
 0.140658831714088495 (0.910698210242724991E-04,0.292981248063839969E-02)
 0.141027920622708886 (0.923824485307036918E-04,0.295293203922067198E-02)
 0.141397009531329249 (0.937103149487465486E-04,0.297617326919128854E-02)
 0.141766098439949639 (0.950535541474907926E-04,0.299953649768803848E-02)
 0.142135187348570002 (0.964123001369866187E-04,0.302302206349334317E-02)
 0.142504276257190393 (0.977866881913590853E-04,0.304663027404064937E-02)
 0.142873365165810784 (0.991768540766805408E-04,0.307036146800575673E-02)
 0.143242454074431147 (0.100582934388253437E-03,0.309421597394974072E-02)
 0.143611542983051538 (0.102005066656648283E-03,0.311819412028636412E-02)
 0.143980631891671901 (0.103443389151414847E-03,0.314229623565365473E-02)
 0.144349720800292292 (0.104898040835578216E-03,0.316652264905342533E-02)
 0.144718809708912682 (0.106369161412776981E-03,0.319087368975251671E-02)
 0.145087898617533045 (0.107856891650293536E-03,0.321534968658881417E-02)
 0.145456987526153436 (0.109361372864170527E-03,0.323995096907469301E-02)
 0.145826076434773827 (0.110882746464613795E-03,0.326467786642163117E-02)
 0.146195165343394190 (0.112421157190032448E-03,0.328953070920554817E-02)
 0.146564254252014581 (0.113976748267624804E-03,0.331450981767591763E-02)
 0.146933343160634944 (0.115549663186031767E-03,0.333961553953878061E-02)
 0.147302432069255335 (0.117140048096726600E-03,0.336484819598874751E-02)
 0.147671520977875698 (0.118748049102214044E-03,0.339020811753605210E-02)
 0.148040609886496088 (0.120373813242886628E-03,0.341569563478567786E-02)
 0.148409698795116451 (0.122017488362962192E-03,0.344131107787148472E-02)
 0.148778787703736842 (0.123679221703349194E-03,0.346705478551931389E-02)
 0.149147876612357233 (0.125359167036792943E-03,0.349292707599920199E-02)
 0.149516965520977596 (0.127057470014137148E-03,0.351892828252300385E-02)
 0.149886054429597987 (0.128774283255572383E-03,0.354505873952847212E-02)
 0.150255143338218350 (0.130509759038128825E-03,0.357131877840715945E-02)
 0.150624232246838741 (0.132264049977054307E-03,0.359770873077104114E-02)
 0.150993321155459104 (0.134037309372377045E-03,0.362422892864190877E-02)
 0.151362410064079494 (0.135829692114599725E-03,0.365087970344101344E-02)
 0.151731498972699858 (0.137641352915017094E-03,0.367766138789699017E-02)
 0.152100587881320248 (0.139472449892439975E-03,0.370457430395387550E-02)
 0.152469676789940639 (0.141323136443580313E-03,0.373161880366503981E-02)
 0.152838765698561002 (0.143193572678783961E-03,0.375879520235582925E-02)
 0.153207854607181393 (0.145083915675013467E-03,0.378610384832158775E-02)
 0.153576943515801756 (0.146994325356249818E-03,0.381354506730710412E-02)
 0.153946032424422147 (0.148924962084858706E-03,0.384111919221664933E-02)
 0.154315121333042510 (0.150875986967906783E-03,0.386882655632599711E-02)
 0.154684210241662901 (0.152847560802986523E-03,0.389666750174327533E-02)
 0.155053299150283264 (0.154839848456054207E-03,0.392464234541230108E-02)
 0.155422388058903654 (0.156853012375921533E-03,0.395275142987158799E-02)
 0.155791476967524045 (0.158887217026042996E-03,0.398099508924015973E-02)
 0.156160565876144408 (0.160942627838147944E-03,0.400937365767712120E-02)
 0.156529654784764799 (0.163019410152463132E-03,0.403788746490475834E-02)
 0.156898743693385162 (0.165117732524720892E-03,0.406653685655192654E-02)
 0.157267832602005553 (0.167237762007254345E-03,0.409532216179993303E-02)
 0.157636921510625916 (0.169379667579810028E-03,0.412424371433985082E-02)
 0.158006010419246307 (0.171543617927917677E-03,0.415330185133325550E-02)
 0.158375099327866670 (0.173729784116081489E-03,0.418249690732258681E-02)
 0.158744188236487060 (0.175938337495346958E-03,0.421182921832552459E-02)
 0.159113277145107451 (0.178169450241185692E-03,0.424129912018480180E-02)
 0.159482366053727814 (0.180423295398194570E-03,0.427090694894634217E-02)
 0.159851454962348205 (0.182700046866084875E-03,0.430065304091715919E-02)
 0.160220543870968568 (0.184999879425955515E-03,0.433053773262924695E-02)
 0.160589632779588959 (0.187322968715962582E-03,0.436056136085652760E-02)
 0.160958721688209322 (0.189669491264637263E-03,0.439072426251095257E-02)
 0.161327810596829713 (0.192039624498549657E-03,0.442102677461270101E-02)
 0.161696899505450076 (0.194433546762024152E-03,0.445146923424969126E-02)
 0.162065988414070467 (0.196851437164930940E-03,0.448205197921852736E-02)
 0.162435077322690857 (0.199293475756187908E-03,0.451277534726861763E-02)
 0.162804166231311220 (0.201759843470581958E-03,0.454363967636840001E-02)
 0.163173255139931611 (0.204250722125471457E-03,0.457464530469508732E-02)
 0.163542344048551974 (0.206766294431788106E-03,0.460579257064258531E-02)
 0.163911432957172365 (0.209306743906504137E-03,0.463708181167218556E-02)
 0.164280521865792728 (0.211872255111636453E-03,0.466851336932993643E-02)
 0.164649610774413119 (0.214463013513820539E-03,0.470008758075945651E-02)
 0.165018699683033510 (0.217079205324206923E-03,0.473180478551244506E-02)
 0.165387788591653900 (0.219721017709070219E-03,0.476366532312631069E-02)
 0.165756877500274263 (0.222388638740792665E-03,0.479566953331884982E-02)
 0.166125966408894654 (0.225082257388666137E-03,0.482781775603466270E-02)
 0.166495055317515017 (0.227802063531245977E-03,0.486011033144485675E-02)
 0.166864144226135408 (0.230548247929797422E-03,0.489254759997636429E-02)
 0.167233233134755771 (0.233320998645425030E-03,0.492512991345165404E-02)
 0.167602322043376162 (0.236120515546252427E-03,0.495785759031029585E-02)
 0.167971410951996553 (0.238946988447883194E-03,0.499073098290165381E-02)
 0.168340499860616916 (0.241800611697377018E-03,0.502375043275212537E-02)
 0.168709588769237306 (0.244681580700587182E-03,0.505691628115147954E-02)
 0.169078677677857669 (0.247590091786636783E-03,0.509022886968256254E-02)
 0.169447766586478060 (0.250526341967058505E-03,0.512368854075505656E-02)
 0.169816855495098423 (0.253490529179743089E-03,0.515729563696995519E-02)
 0.170185944403718814 (0.256482852823704656E-03,0.519105049987720994E-02)
 0.170555033312339205 (0.259503512647063430E-03,0.522495347265491180E-02)
 0.170924122220959568 (0.262552709214469856E-03,0.525900489891556293E-02)
 0.171293211129579959 (0.265630644706194778E-03,0.529320512094332962E-02)
 0.171662300038200322 (0.268737521545180102E-03,0.532755448281645172E-02)
 0.172031388946820712 (0.271873543205492147E-03,0.536205332861454560E-02)
 0.172400477855441076 (0.275038914738818618E-03,0.539670200174868775E-02)
 0.172769566764061466 (0.278233840983638377E-03,0.543150084651769418E-02)
 0.173138655672681857 (0.281458534974966292E-03,0.546645018246398433E-02)
 0.173507744581302220 (0.284713191865026169E-03,0.550155040441842672E-02)
 0.173876833489922611 (0.287998026012854986E-03,0.553680183199930284E-02)
 0.174245922398542974 (0.291313246448347428E-03,0.557220481094807853E-02)
 0.174615011307163365 (0.294659063335871662E-03,0.560775968678206387E-02)
 0.174984100215783728 (0.298035687736608590E-03,0.564346680497825569E-02)
 0.175353189124404119 (0.301443331708157666E-03,0.567932651244886389E-02)
 0.175722278033024482 (0.304882208076536875E-03,0.571533915545675061E-02)
 0.176091366941644872 (0.308352531070648793E-03,0.575150507988846614E-02)
 0.176460455850265263 (0.311854515370048205E-03,0.578782463297812175E-02)
 0.176829544758885626 (0.315388376821455166E-03,0.582429816189984368E-02)
 0.177198633667506017 (0.318954332370769073E-03,0.586092601453364059E-02)
