# freq (HZ)       sqrt S(f) strain/sqrt(Hz)
1.000000e+00	3.495908e-12
1.018591e+00	3.456368e-12
1.037528e+00	3.384543e-12
1.056818e+00	3.278838e-12
1.076465e+00	3.139569e-12
1.096478e+00	2.968999e-12
1.116863e+00	2.771852e-12
1.137627e+00	2.554936e-12
1.158777e+00	2.326002e-12
1.180321e+00	2.093293e-12
1.202264e+00	1.864447e-12
1.224616e+00	1.645697e-12
1.247384e+00	1.441684e-12
1.270574e+00	1.255365e-12
1.294196e+00	1.088003e-12
1.318257e+00	9.397882e-13
1.342765e+00	8.099160e-13
1.367729e+00	6.970758e-13
1.393157e+00	5.996530e-13
1.419058e+00	5.159172e-13
1.445440e+00	4.441708e-13
1.472313e+00	3.828071e-13
1.499685e+00	3.303848e-13
1.527566e+00	2.856012e-13
1.555966e+00	2.473261e-13
1.584893e+00	2.145952e-13
1.614359e+00	1.865606e-13
1.644372e+00	1.625100e-13
1.674943e+00	1.418502e-13
1.706082e+00	1.240595e-13
1.737801e+00	1.087076e-13
1.770109e+00	9.543551e-14
1.803018e+00	8.393054e-14
1.836538e+00	7.393669e-14
1.870682e+00	6.523340e-14
1.905461e+00	5.763416e-14
1.940886e+00	5.098237e-14
1.976970e+00	4.514608e-14
2.013724e+00	4.001105e-14
2.051162e+00	3.548216e-14
2.089296e+00	3.147821e-14
2.128139e+00	2.792930e-14
2.167704e+00	2.477764e-14
2.208005e+00	2.197253e-14
2.249055e+00	1.947153e-14
2.290868e+00	1.723852e-14
2.333458e+00	1.524334e-14
2.376840e+00	1.345953e-14
2.421029e+00	1.186506e-14
2.466039e+00	1.044047e-14
2.511886e+00	9.168958e-15
2.558586e+00	8.036371e-15
2.606154e+00	7.029266e-15
2.654606e+00	6.136066e-15
2.703958e+00	5.345890e-15
2.754229e+00	4.648684e-15
2.805434e+00	4.035246e-15
2.857591e+00	3.497035e-15
2.910717e+00	3.025868e-15
2.964831e+00	2.614388e-15
3.019952e+00	2.255901e-15
3.076097e+00	1.944062e-15
3.133286e+00	1.673285e-15
3.191538e+00	1.438567e-15
3.250873e+00	1.235378e-15
3.311311e+00	1.059742e-15
3.372873e+00	9.081969e-16
3.435579e+00	7.776962e-16
3.499452e+00	6.655643e-16
3.564511e+00	5.695213e-16
3.630781e+00	4.875846e-16
3.698282e+00	4.180228e-16
3.767038e+00	3.593519e-16
3.837072e+00	3.102487e-16
3.908409e+00	2.695318e-16
3.981072e+00	2.361402e-16
4.055085e+00	2.090644e-16
4.130475e+00	1.873527e-16
4.207266e+00	1.701022e-16
4.285485e+00	1.564444e-16
4.365158e+00	1.456029e-16
4.446313e+00	1.368832e-16
4.528976e+00	1.297060e-16
4.613176e+00	1.236090e-16
4.698941e+00	1.182361e-16
4.786301e+00	1.133261e-16
4.875285e+00	1.086951e-16
4.965923e+00	1.042221e-16
5.058247e+00	9.983205e-17
5.152286e+00	9.548387e-17
5.248075e+00	9.116539e-17
5.345644e+00	8.687204e-17
5.445027e+00	8.261711e-17
5.546257e+00	7.841515e-17
5.649370e+00	7.428481e-17
5.754399e+00	7.024251e-17
5.861382e+00	6.630404e-17
5.970353e+00	6.248417e-17
6.081350e+00	5.878953e-17
6.194411e+00	5.522554e-17
6.309573e+00	5.179645e-17
6.426877e+00	4.850092e-17
6.546362e+00	4.533880e-17
6.668068e+00	4.230483e-17
6.792036e+00	3.939581e-17
6.918310e+00	3.660834e-17
7.046931e+00	3.393829e-17
7.177943e+00	3.138196e-17
7.311391e+00	2.893877e-17
7.447320e+00	2.660664e-17
7.585776e+00	2.438541e-17
7.726806e+00	2.227563e-17
7.870458e+00	2.027916e-17
8.016781e+00	1.839713e-17
8.165824e+00	1.663030e-17
8.317638e+00	1.497925e-17
8.472274e+00	1.344467e-17
8.629785e+00	1.202486e-17
8.790225e+00	1.071889e-17
8.953648e+00	9.523794e-18
9.120108e+00	8.436067e-18
9.289664e+00	7.451608e-18
9.462372e+00	6.565231e-18
9.638290e+00	5.771517e-18
9.817479e+00	5.064423e-18
1.000000e+01	4.437619e-18
1.018591e+01	3.884812e-18
1.037528e+01	3.399382e-18
1.056818e+01	2.975021e-18
1.076465e+01	2.605434e-18
1.096478e+01	2.284757e-18
1.116863e+01	2.007521e-18
1.137627e+01	1.768602e-18
1.158777e+01	1.563328e-18
1.180321e+01	1.387586e-18
1.202264e+01	1.237713e-18
1.224616e+01	1.110529e-18
1.247384e+01	1.003275e-18
1.270574e+01	9.137555e-19
1.294196e+01	8.400981e-19
1.318257e+01	7.810161e-19
1.342765e+01	7.356987e-19
1.367729e+01	7.039795e-19
1.393157e+01	6.865624e-19
1.419058e+01	6.854567e-19
1.445440e+01	7.048878e-19
